"REGIONAL";"OMR";"UF";"CN";"Cod Ibge";"Station";"CELULA";"GNODEB";"Municipio";"AVAIL";"ACC NSA";"RET NSA";"CQI NSA";"ACC SA";"RET SA";"CQI SA";
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV30";"55S01PEBOV3003";"GS01PEBOV30";"RECIFE";"100,00";"99,96";"99,35";"99,31";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV34";"52S01PEBOV3401";"GS01PEBOV34";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV34";"52S01PEBOV3402";"GS01PEBOV34";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV34";"52S01PEBOV3403";"GS01PEBOV34";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV34";"55S01PEBOV3401";"GS01PEBOV34";"RECIFE";"100,00";"99,95";"99,51";"99,46";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV34";"55S01PEBOV3402";"GS01PEBOV34";"RECIFE";"100,00";"99,95";"99,2";"99,15";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV34";"55S01PEBOV3403";"GS01PEBOV34";"RECIFE";"100,00";"99,96";"99,02";"98,98";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV39";"52S01PEBOV3901";"GS01PEBOV39";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV39";"52S01PEBOV3902";"GS01PEBOV39";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV39";"52S01PEBOV3903";"GS01PEBOV39";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV39";"55S01PEBOV3901";"GS01PEBOV39";"RECIFE";"100,00";"99,91";"99,39";"99,3";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV39";"55S01PEBOV3902";"GS01PEBOV39";"RECIFE";"100,00";"99,95";"99,46";"99,41";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV39";"55S01PEBOV3903";"GS01PEBOV39";"RECIFE";"100,00";"99,94";"99,21";"99,15";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV41";"52S01PEBOV4101";"GS01PEBOV41";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV41";"52S01PEBOV4102";"GS01PEBOV41";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV41";"52S01PEBOV4103";"GS01PEBOV41";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV41";"55S01PEBOV4101";"GS01PEBOV41";"RECIFE";"100,00";"99,64";"97,02";"96,67";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV41";"55S01PEBOV4102";"GS01PEBOV41";"RECIFE";"100,00";"99,84";"98,58";"98,42";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV41";"55S01PEBOV4103";"GS01PEBOV41";"RECIFE";"100,00";"99,81";"98,33";"98,14";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV44";"52S01PEBOV4401";"GS01PEBOV44";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV44";"52S01PEBOV4402";"GS01PEBOV44";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV44";"52S01PEBOV4403";"GS01PEBOV44";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV44";"55S01PEBOV4401";"GS01PEBOV44";"RECIFE";"100,00";"100";"99,27";"99,27";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV44";"55S01PEBOV4402";"GS01PEBOV44";"RECIFE";"100,00";"99,82";"98,93";"98,76";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV44";"55S01PEBOV4403";"GS01PEBOV44";"RECIFE";"100,00";"99,91";"98,43";"98,34";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV46";"52S01PEBOV4601";"GS01PEBOV46";"RECIFE";"100,00";"100";"87,5";"87,5";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV46";"52S01PEBOV4602";"GS01PEBOV46";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV46";"52S01PEBOV4603";"GS01PEBOV46";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV46";"55S01PEBOV4601";"GS01PEBOV46";"RECIFE";"100,00";"99,91";"98,96";"98,87";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV46";"55S01PEBOV4602";"GS01PEBOV46";"RECIFE";"100,00";"99,9";"98,99";"98,9";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV46";"55S01PEBOV4603";"GS01PEBOV46";"RECIFE";"100,00";"99,81";"98,8";"98,6";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV50";"52S01PEBOV5001";"GS01PEBOV50";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
"CLARO NE";"NE";"PE";"81";"2611606";"PEBOV50";"52S01PEBOV5002";"GS01PEBOV50";"RECIFE";"100,00";"100";"100";"100";"100";"100";"100"
